SessionID,DeviseID,UserID,Date,Year,TimeStamp,X,Y,Z,Activity
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -6.848882, -4.952803, 3.3765302, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -7.059691, -6.502725, 2.4925716, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -6.999802, -6.8464866, 3.901156, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -7.3771014, -7.0908327, 3.4400122, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -6.7087426, -7.2082148, 3.3094547, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -5.9445615, -8.082591, 4.80907, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -5.2378736, -5.7145886, 4.1850286, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -4.585086, -9.5247135, 4.541966, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -4.628206, -7.4765167, 4.8737497, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -4.356311, -6.3649807, 3.1010416, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -4.093998, -6.9758463, 2.9010131, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.4160566, -4.6833034, 3.8077292, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.9201775, -4.7312145, 5.7205772, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8566954, -7.425012, 6.3242564, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2351925, -8.090976, 6.561416, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -4.1323266, -8.59524, 7.49089, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -4.321575, -8.561702, 6.582976, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -4.274862, -8.862344, 5.3947825, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -4.053273, -8.600031, 4.912079, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.7849717, -8.57847, 5.3708267, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.643634, -7.5196366, 4.7635546, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.4112656, -7.52323, 4.708457, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2579503, -7.753203, 4.974363, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2375882, -7.736434, 4.6892924, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.147755, -7.955627, 4.467704, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0782838, -8.259862, 4.8438053, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2148304, -8.227522, 4.73361, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2136326, -8.682677, 4.909683, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.1693149, -8.734181, 6.031999, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.9644952, -8.564097, 6.689578, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.783631, -8.295795, 6.496736, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.248368, -7.3543434, 4.637788, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.4639678, -7.929276, 4.6150303, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.3513768, -7.5028677, 3.9203203, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.472352, -7.608272, 4.4042215, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.226808, -6.506318, 4.2353354, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8890352, -7.463341, 5.0773716, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8015976, -7.1998305, 5.167205, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.093855, -7.379497, 5.663084, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.146557, -7.180666, 5.4654512, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.975275, -7.287268, 5.283389, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8447175, -7.431001, 5.37442, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8998153, -7.54479, 5.7457304, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.9381442, -7.256126, 5.6654797, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0914595, -7.0501084, 5.6343374, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0207906, -7.3327837, 5.814004, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0603173, -7.1734796, 5.748126, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.093855, -7.3267946, 5.7038083, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.1022394, -7.2537303, 5.6511064, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0854704, -7.357937, 5.7205772, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.147755, -7.4082437, 5.9493527, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.1118217, -7.4453745, 5.855926, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.1285903, -7.1339526, 5.797235, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0064173, -7.457352, 6.1374035, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.873464, -7.6633697, 5.9182105, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.7920156, -7.650194, 5.5648665, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.842322, -7.2836747, 5.3971777, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8926287, -7.331586, 5.663084, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.9716818, -7.2261815, 5.721775, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.055526, -7.238159, 5.6223598, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0914595, -7.316015, 5.6343374, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0207906, -7.4441767, 5.744533, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0363617, -7.4501657, 5.7421374, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.007615, -7.431001, 5.6439195, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.965693, -7.48011, 5.6235576, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8794532, -7.5807233, 5.760104, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8710687, -7.421419, 5.7577085, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.890233, -7.448968, 5.696622, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.9141886, -7.33997, 5.7193794, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0471418, -7.4513636, 5.857124, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.1190083, -7.3878813, 5.847542, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0399551, -7.0608883, 6.064339, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.1549416, -7.1830616, 5.7181816, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.087866, -7.2573237, 5.491802, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0399551, -7.1147885, 5.578042, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.1154149, -7.3184104, 5.642722, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.189677, -7.1159863, 5.510967, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.1237993, -7.191446, 5.593613, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2950814, -7.246544, 5.629546, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2723236, -7.331586, 5.775675, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.206446, -7.220193, 5.6678753, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2843013, -7.1519194, 5.567262, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.1621282, -7.347157, 5.8104105, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2363904, -6.9650664, 5.690633, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2615435, -6.7722244, 5.310938, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.4340234, -5.621162, 4.322773, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.4711545, -4.980352, 3.1405683, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.890233, -8.225126, 4.9516053, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.4795387, -6.5422516, 5.6439195, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.2985318, -10.385914, 7.9999447, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0687017, -7.027351, 8.571283, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2411814, -5.0689874, 7.37231, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.275774, -8.078998, 7.708885, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.650678, -7.68493, 6.17693, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.050735, -6.5338674, 5.6594906, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0854704, -6.605734, 6.067932, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.0902617, -7.4777145, 6.305092, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8782554, -7.390277, 6.6356783, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.7069733, -7.100415, 6.9135623, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8710687, -6.7865977, 6.347014, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.9022107, -7.129162, 6.1984897, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.8243554, -7.245346, 6.757851, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.7057755, -7.4609456, 8.6551285, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.9251113, -8.449111, 11.079427, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -5.502582, -6.993813, 10.763213, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -6.573394, -8.017911, 7.035735, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -6.77462, -6.285928, 3.4112656, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -4.7743344, -6.150579, 2.6949956, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.9585063, -6.309883, 3.5346365, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.0649655, -4.1826334, 3.8496516, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -0.023955517, -6.9135623, 5.097734, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -0.46353924, -5.6499085, 7.4621434, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -0.9270785, -2.4171116, 8.473066, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -0.21919298, -2.9968352, 8.311366, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, 1.1510626, -4.6904902, 9.018054, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, 0.267104, -4.5132194, 8.262258, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -1.3307289, -3.5549986, 7.796323, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, 0.21919298, -3.4280343, 10.171513, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.238643, -4.247313, 9.775048, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.14881, -3.8772004, 8.882706, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -1.0552405, -3.7598183, 9.536691, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -0.93186957, -3.777785, 9.265994, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -0.26351067, -3.6508207, 9.614547, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -0.3713105, -3.927507, 9.917583, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -0.8755741, -4.0305157, 9.004879, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -2.0170546, -6.085899, 9.067163, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -3.2843013, -6.6009426, 8.232313, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -5.0773716, -7.6382165, 7.475319, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -6.2751474, -8.2934, 5.6570954, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -7.0668774, -7.810696, 4.1071734, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -7.634623, -7.845432, 3.4400122, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -7.112393, -4.508428, 2.9836595, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -6.2332253, -4.1598754, 3.8280916, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -6.022417, -2.933353, 2.3009274, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -6.06913, -3.1537437, 2.9405396, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -5.628349, -1.5487242, 4.1706553, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -7.9412537, -3.7634118, 1.0648227, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -9.376189, -6.260774, 0.5054614, Eating popcorn , 
284-36, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576856284, -7.960418, -5.1049204, 2.9620996, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.185941, -8.45989, 4.331157, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2649941, -8.443122, 4.349124, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2745762, -8.433539, 4.417397, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2637963, -8.482649, 4.328762, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2374454, -8.42755, 4.3958373, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2206764, -8.433539, 4.4221883, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2470274, -8.469473, 4.279653, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.260203, -8.465879, 4.370684, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2398407, -8.429946, 4.3766727, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2470274, -8.465879, 4.322773, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.303323, -8.491033, 4.3682885, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.266192, -8.41198, 4.4197927, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2817628, -8.414375, 4.374277, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.303323, -8.456297, 4.364695, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.244632, -8.458693, 4.338344, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2242696, -8.42755, 4.3766727, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2961361, -8.461088, 4.3958373, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2697852, -8.463484, 4.3419375, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2518187, -8.455099, 4.3467283, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2614007, -8.405991, 4.4473414, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.3069162, -8.461088, 4.4545283, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.260203, -8.49223, 4.3467283, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.190732, -8.614404, 4.3107953, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.2518187, -8.930616, 4.9827476, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.457836, -8.937803, 4.6306014, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.229061, -10.457781, 3.990989, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.3763871, -9.3941555, 4.676117, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -1.7463572, -11.432771, 6.351805, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.8183665, -7.2082148, 7.666963, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.6794245, -6.278741, 8.033483, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -3.5370321, -4.957594, 7.8502226, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -3.3885078, -4.152689, 8.093371, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -3.6520185, -2.8291464, 6.96866, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.9034085, -1.0252961, 6.668018, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -1.5355486, -1.4672754, 7.080053, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 1.1714247, -4.0808225, 8.104151, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 2.099701, -1.1678314, 9.189336, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 2.3380585, -4.520406, 9.166578, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 2.2554119, -0.7282477, 8.137689, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 2.7668622, -2.784829, 10.820706, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 0.6887211, -1.5079998, 9.764269, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 0.16768861, -0.28986174, 9.507944, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 0.069471, -1.7080283, 8.39042, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 0.41562822, -2.297334, 9.159391, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 1.2037647, -3.0962505, 10.212236, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 1.6014262, -3.41965, 7.597492, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 2.9034085, -5.50378, 8.650337, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 3.7550273, -6.8896065, 7.895738, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 3.6508207, -5.50378, 7.222588, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 3.3956945, -4.0796247, 6.9111667, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 3.617283, -3.6364474, 7.651392, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 4.061658, -4.2353354, 7.5196366, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 3.9179246, -4.9288473, 7.218995, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 3.8460581, -4.8653655, 7.155513, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 3.4448032, -4.8270364, 6.679996, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 4.1155577, -4.946814, 7.6801386, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 4.4102106, -4.6222167, 8.318553, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 4.347926, -4.5767016, 7.907716, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 4.3850574, -4.7791257, 8.296993, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 4.264082, -4.7755322, 6.844091, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 4.353915, -5.2977624, 7.425012, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 4.1179533, -5.4211335, 6.464396, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 3.762214, -5.8092127, 5.9613304, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 2.2194786, -7.930474, 3.6029096, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, 1.0588338, -9.652875, 3.1249971, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -1.4457154, -10.286499, -0.19883078, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -2.5608447, -12.582635, -2.8459153, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -3.6963363, -10.960847, -4.4952526, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -4.534779, -11.714248, -4.7563677, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -4.89531, -9.965495, -4.573108, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -4.7755322, -8.437133, -4.4617147, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -4.879739, -6.924342, -3.172908, Eating popcorn , 
712-37, RWD9.220429.033.G1, Hk, December 7, 2024, 1733576874712, -5.561273, -5.8427505, -2.987253, Eating popcorn , 
